Date,Open,High,Low,Close,Adj Close,Volume,Dividends,IsNextUp
8/25/2000,151.15625,151.625,150.9375,151.25,98.11260223,2822200,0,1
8/28/2000,151.25,152.90625,151.25,151.765625,98.44709778,5518700,0,1
8/29/2000,151.4375,151.875,150.90625,151.796875,98.46735382,3561900,0,0
8/30/2000,151.3125,151.5,150.34375,150.34375,97.52469635,3964800,0,1
8/31/2000,151.0625,153.09375,150.90625,152.34375,98.822052,4863100,0,0
9/1/2000,153.25,153.59375,152,152.5,98.92343903,3191200,0,0
9/5/2000,151.875,152.203125,150.8125,151.28125,98.13282776,3470800,0,0
9/6/2000,151.1875,151.953125,149.53125,149.5625,97.01794434,4322200,0,1
9/7/2000,150.25,151.078125,149.828125,150.84375,97.84903717,4265500,0,0
9/8/2000,150.28125,150.5,149.328125,149.8125,97.18010712,3518200,0,0
9/11/2000,149.75,151.1875,148.6875,149.59375,97.03819275,3937500,0,0
9/12/2000,149.75,150.25,148.4375,148.5,96.32872772,4769100,0,1
9/13/2000,148,149.34375,147.65625,148.890625,96.58206177,7691600,0,0
9/14/2000,149.875,149.9375,148.15625,149.640625,97.06861877,3397100,0,0
9/15/2000,148.1875,148.25,146,146,94.94490814,4085700,0.375,0
9/18/2000,146.375,146.96875,144.203125,144.65625,94.07108307,5109300,0,1
9/19/2000,145.125,146.3125,144.703125,145.96875,94.92459106,6588200,0,0
9/20/2000,145.6875,146.03125,143.15625,144.890625,94.22353363,6508100,0,0
9/21/2000,144.46875,145.5625,142.625,142.6875,92.790802,5972300,0,1
9/22/2000,142.625,145.3125,142.421875,145.28125,94.47755432,7791300,0,0
9/25/2000,145.9375,146.0625,143.71875,144.25,93.8068924,9726300,0,0
9/26/2000,144.375,145,142.40625,142.40625,92.60791016,5302400,0,0
9/27/2000,143.5625,143.96875,142.125,143.15625,93.09564209,7186200,0,1
9/28/2000,143.1875,146.328125,142.890625,145,94.29463196,7036400,0,0
9/29/2000,145.46875,145.96875,143.625,143.625,93.40044403,9333600,0,0
10/2/2000,144.28125,144.90625,143.140625,143.84375,93.54268646,5517800,0,0
10/3/2000,144.53125,145.75,142.28125,142.5,92.66886139,9347200,0,1
10/4/2000,142.875,144.25,141.75,143.6875,93.44113159,6148900,0,1
10/5/2000,143.40625,144.84375,143.3125,144.1875,93.76628876,4566900,0,0
10/6/2000,143.875,144.640625,139.75,141.0625,91.73406219,10014900,0,0
10/9/2000,141.3125,141.3125,139.375,140,91.04310608,4508000,0,0
10/10/2000,140.09375,141.25,137.6875,137.6875,89.53927612,6104700,0,0
10/11/2000,137.625,138.625,135.125,136.53125,88.78736877,10346000,0,0
10/12/2000,137.28125,137.59375,132.78125,133.125,86.572258,12336900,0,1
10/13/2000,132.9375,137.65625,132.875,137.5625,89.45795441,11778800,0,1
10/16/2000,137.40625,138.234375,136.6875,138.1875,89.86444855,5659000,0,0
10/17/2000,138.4375,138.5625,134.40625,134.75,87.62901306,7831700,0,1
10/18/2000,132.625,136.125,130.15625,134.25,87.30382538,10897300,0,1
10/19/2000,136.84375,139.453125,136.4375,139.3125,90.5960083,8767300,0,1
10/20/2000,138.375,141.1875,138.375,139.90625,90.98209381,7373500,0,1
10/23/2000,139.9375,141.03125,138.9375,140.53125,91.38858795,5290000,0,0
10/24/2000,140.96875,141.9375,139,139.59375,90.77893829,5750700,0,0
10/25/2000,138.75,139.5625,136.125,136.3125,88.64511108,9137600,0,0
10/26/2000,137.125,137.65625,134.03125,136.6875,88.88894653,9345800,0,1
10/27/2000,137.875,139.28125,136.625,139.28125,90.57571411,9762900,0,1
10/30/2000,138.4375,141.09375,138.15625,140.53125,91.38858795,10154100,0,1
10/31/2000,141.015625,143.6875,140.0625,142.953125,92.9635849,7752400,0,1
11/1/2000,142.25,143.25,141.21875,142.46875,92.64854431,6753600,0,0
11/2/2000,143.15625,143.90625,142.515625,142.703125,92.80096436,11395100,0,0
11/3/2000,143.46875,143.75,142.375,142.78125,92.85175323,5187100,0,1
11/6/2000,143.15625,144.296875,143.03125,143.78125,93.50206757,4042500,0,1
11/7/2000,143.140625,144,142.5625,143.75,93.4817276,5231300,0,0
11/8/2000,144.0625,144.0625,140.5625,140.5625,91.40888214,6123300,0,1
11/9/2000,140,141.21875,137.25,140.03125,91.06338501,10635300,0,0
11/10/2000,139,139.46875,136.53125,136.625,88.84829712,8569500,0,0
11/13/2000,135.625,136.984375,133.015625,135.5625,88.15739441,17285300,0,1
11/14/2000,137.46875,139.625,137,139.125,90.47409821,7668900,0,1
11/15/2000,139.0625,140.109375,137.75,139.5625,90.75859833,8837700,0,0
11/16/2000,138.578125,139.875,137.3125,137.375,89.33605194,6684100,0,0
11/17/2000,137.3125,139,135.75,136.640625,88.85852051,6551100,0,0
11/20/2000,135.75,136.375,134.3125,134.6875,87.5883255,5458500,0,1
11/21/2000,134.875,136.1875,133.515625,135.375,88.03541565,7684300,0,0
11/22/2000,134.34375,134.875,132.125,132.140625,85.93211365,5736900,0,1
11/24/2000,133.625,134.96875,133.625,134.84375,87.68996429,3411600,0,0
11/27/2000,136.46875,136.6875,135.3125,136.03125,88.46218872,5992000,0,0
11/28/2000,135.125,136.59375,133.640625,133.6875,86.93800354,5336100,0,0
11/29/2000,134.375,135.90625,133.265625,133.4375,86.77545166,6914100,0,0
11/30/2000,132.5,133.5,129.75,132.28125,86.02354431,11201600,0,0
12/1/2000,133.1875,134.0625,131,132.21875,85.98284912,7587200,0,1
12/4/2000,131.875,133.875,131.5,133.34375,86.71446228,6996600,0,1
12/5/2000,134.875,138.25,134.40625,137.71875,89.55957794,8883400,0,0
12/6/2000,137.78125,138.34375,135.03125,135.515625,88.12688446,12888000,0,0
12/7/2000,134.875,135.875,133.65625,133.65625,86.9177475,6529100,0,0
12/8/2000,137.0625,139.46875,133.875,133.96875,87.12094879,10276300,0,1
12/11/2000,137.375,139.5625,136.71875,138.625,90.14888763,6405600,0,0
12/12/2000,138.1875,138.8125,137.375,138.03125,89.76279449,5022900,0,0
12/13/2000,139.25,139.40625,136.03125,136.140625,88.53335571,6070500,0,0
12/14/2000,135.875,136.5,134.03125,134.40625,87.40545654,7678400,0,0
12/15/2000,133.125,133.125,130.5625,130.96875,85.43122864,9065300,0.411,1
12/18/2000,132.0625,133.46875,131.765625,132.71875,86.57280731,7235400,0,0
12/19/2000,132.46875,134.96875,130.015625,130.015625,84.80954742,9616600,0,0
12/20/2000,128.625,128.9375,126.09375,126.25,82.35318756,9994300,0,1
12/21/2000,126,128.859375,125.53125,127.125,82.92395782,14331500,0,1
12/22/2000,129,131.109375,128.84375,130.9375,85.41088867,10182900,0,1
12/26/2000,130.84375,132.34375,130.28125,132.34375,86.32816315,4665300,0,1
12/27/2000,131.75,133.734375,131.25,133.3125,86.96009064,4854100,0,1
12/28/2000,132.8125,133.875,132.59375,133.71875,87.22510529,8358700,0,0
12/29/2000,134.0625,134.28125,131.1875,131.1875,85.57395935,8774600,0,0
1/2/2001,132,132.15625,127.5625,128.8125,84.02470398,8737500,0,1
1/3/2001,128.3125,136,127.65625,135,88.06084442,19431600,0,0
1/4/2001,134.9375,135.46875,133,133.546875,87.11297607,9219000,0,0
1/5/2001,133.46875,133.625,129.1875,129.1875,84.26931,12911400,0,1
1/8/2001,129.875,130.1875,127.6875,130.1875,84.92162323,6625300,0,0
1/9/2001,131.046875,131.5,129.421875,129.84375,84.69742584,5702400,0,1
1/10/2001,129,132.125,128.8125,132.125,86.18548584,8746100,0,1
1/11/2001,131.09375,133.484375,131.09375,132.25,86.26704407,7245100,0,0
1/12/2001,132.6875,133.71875,131.28125,132,86.10390472,7244000,0,1
1/16/2001,132,133.1875,131.515625,132.84375,86.65432739,8542200,0,0
1/17/2001,134.84375,135.046875,132.640625,133.453125,87.05181122,7851400,0,1
1/18/2001,133.4375,135.703125,132.9375,134.78125,87.91812134,8107000,0,0
1/19/2001,136.1875,136.1875,133.875,134.015625,87.41872406,7782500,0,1
1/22/2001,134.25,135.78125,133.5625,134.90625,87.99969482,7050900,0,1
1/23/2001,134.46875,136.65625,134.15625,135.96875,88.69278717,8463100,0,1
1/24/2001,136.25,137.3125,135.84375,136.375,88.95776367,6199900,0,0
1/25/2001,136.25,137.25,135.65625,136.03125,88.73352051,10818300,0,1
1/26/2001,135.15625,136.125,134.453125,135.875,88.63160706,7136800,0,1
1/29/2001,135.5,136.8999939,135.3699951,136.6000061,89.10453033,6705900,0,1
1/30/2001,136.3000031,137.9199982,135.7899933,137.8000031,89.88725281,7069100,0,0
1/31/2001,137.3999939,138.6999969,136.6000061,137.0200043,89.378479,9706900,0,1
2/1/2001,137.1000061,137.9499969,136.25,137.9299927,89.97213745,8239100,0,0
2/2/2001,137.3999939,137.9900055,134.75,134.8000031,87.9303894,8276600,0,1
2/5/2001,134.8000031,135.9400024,134.75,135.7899933,88.57614136,4352900,0,1
2/6/2001,135.3000031,136.6999969,135.2200012,135.3899994,88.31526947,7106700,0,0
2/7/2001,134.7200012,135.3999939,133.6799927,134.6900024,87.85861969,5748700,0,0
2/8/2001,134.8000031,135.3999939,133.1000061,133.1199951,86.8345108,5943300,0,0
2/9/2001,133.3500061,133.3500061,131.2599945,131.8399963,85.99957275,9913000,0,1
2/12/2001,131.6999969,133.5,131.6999969,133.3500061,86.98455811,5804400,0,0
2/13/2001,133.6999969,134.1699982,132,132.2599945,86.27352142,6587600,0,0
2/14/2001,132.6499939,132.6499939,130.6600037,132.0599976,86.14309692,8400100,0,1
2/15/2001,132.8399963,133.5200043,131.9900055,133.3399963,86.97802734,5929800,0,0
2/16/2001,131,131.2899933,129.3000031,130.3999939,85.06021118,6434900,0,0
2/20/2001,131.0399933,131.1399994,128.1000061,128.3899994,83.74913025,5760000,0,0
2/21/2001,127.9000015,128.8399963,125.5,125.6200027,81.94228363,10910800,0,0
2/22/2001,126.3499985,126.5400009,123.0199966,125.8099976,82.06617737,21281600,0,0
2/23/2001,125.0800018,125.5400009,121.8000031,124.9599991,81.51174164,20173000,0,1
2/26/2001,125.8000031,127.6200027,124.5,127.6200027,83.24681854,11503700,0,0
2/27/2001,126.8000031,127.8399963,125.5100021,126.4400024,82.4771347,11415000,0,0
2/28/2001,126.75,126.8399963,123.2699966,123.9499969,80.85289764,14825800,0,1
3/1/2001,124.0500031,124.5999985,121.75,124.5999985,81.2769165,14672000,0,1
3/2/2001,122.5,125.6500015,122.3000031,123.6100006,80.63110352,12564300,0,1
3/5/2001,124.1500015,124.7799988,123.8099976,124.7399979,81.36820984,5293200,0,0
3/6/2001,126.3499985,127.75,125.4899979,126.0800018,82.24230957,6917000,0,1
3/7/2001,126.9000015,127.0400009,125.7600021,126.9800034,82.82939911,6371700,0,1
3/8/2001,126.5999985,127.2399979,126.1399994,127.1200027,82.9207077,6055000,0,0
3/9/2001,126.0999985,126.0999985,123.1100006,123.3600006,80.46800232,10020300,0,0
3/12/2001,122.3399963,122.5,117.75,118.0800018,77.02388763,13972900,0,1
3/13/2001,119.4000015,120.4400024,117.5299988,120.0199966,78.28932953,12888000,0,1
3/14/2001,117.0500031,119.2900009,115.75,117.6500015,76.74337006,19883400,0,0
3/15/2001,118.4499969,118.8600006,117.3600006,117.6800003,76.76298523,10370300,0,0
3/16/2001,117.1299973,117.4000015,114.8099976,115.0100021,75.22329712,58514600,0.316,1
3/19/2001,115.7600021,117.6900024,114.8199997,117.3499985,76.75382233,10067800,0,0
3/20/2001,117.9000015,118.4599991,114.1100006,114.1999969,74.69350433,15083900,0,0
3/21/2001,114.1800003,115.2600021,111.9000015,112.2600021,73.42466736,19004600,0,0
3/22/2001,112.0199966,112.5999985,108.0400009,111.1200027,72.679039,28624800,0,1
3/23/2001,113.25,114.6600037,111.5,114.4800034,74.87667847,12861700,0,1
3/26/2001,115.6999969,116.2699966,114.7699966,115.9400024,75.83161163,9943800,0,1
3/27/2001,115.6200027,118.6500015,115.2799988,118.3099976,77.38168335,12880700,0,0
3/28/2001,116.9000015,116.9499969,114.9000015,115.0400009,75.24295807,10953300,0,1
3/29/2001,114.6999969,116.5,112.1399994,115.4800034,75.53070831,12060300,0,1
3/30/2001,115.5500031,116.6900024,114.5,116.6900024,76.32209778,9183600,0,0
4/2/2001,116.3000031,117.3799973,113.8000031,114.1999969,74.69350433,10561000,0,0
4/3/2001,113.9800034,114.1500015,110.0599976,110.3899994,72.20154572,12836000,0,1
4/4/2001,110.5699997,112.0999985,109.3000031,110.8499985,72.50241089,14884300,0,1
4/5/2001,113.3000031,115.4899979,112.5,115.0500031,75.2494812,21522800,0,0
4/6/2001,113.9899979,114.4000015,112.0599976,113.3000031,74.10485077,14937800,0,1
4/9/2001,114,114.9899979,112.7799988,114.5599976,74.92894745,9034300,0,1
4/10/2001,115.4499969,117.75,115.1699982,116.6500015,76.2959671,17873600,0,0
4/11/2001,118.7799988,118.9899979,116.1399994,116.7300034,76.34829712,12722300,0,1
4/12/2001,116.3000031,118.9400024,115.9599991,118.8499985,77.73490143,9233200,0,0
4/16/2001,118.2900009,118.8899994,116.9100037,117.5999985,76.91730499,7350000,0,1
4/17/2001,117.3099976,119.6600037,117.0199966,119.2600021,78.00306702,10924700,0,1
4/18/2001,121.0599976,126,120.6900024,124,81.10328674,32481600,0,1
4/19/2001,124.25,125.8399963,123.5800018,125.6500015,82.18249512,13809900,0,0
4/20/2001,124.9000015,125.4000015,123.6600037,124.5,81.43034363,7626700,0,0
4/23/2001,123.6500015,123.8899994,121.9100037,122.2399979,79.95211792,8451800,0,0
4/24/2001,122.5199966,123.6500015,121.0999985,121.5800018,79.52049255,10044700,0,1
4/25/2001,121.4199982,123.6699982,120.9499969,123.1699982,80.56044769,8249000,0,0
4/26/2001,123.7300034,125.2200012,123.5,123.7200012,80.92015839,10590400,0,1
4/27/2001,124.9199982,125.8399963,124.1999969,125.7799988,82.26754761,7938700,0,1
4/30/2001,126.4499969,127.2699966,124.6699982,126.6600037,82.84311676,10766900,0,1
5/1/2001,125.0699997,127.1500015,124.5999985,127.0500031,83.09815216,10578000,0,0
5/2/2001,127.4100037,127.6900024,126,126.8199997,82.94773865,9572900,0,0
5/3/2001,126.1299973,126.1500015,124.2200012,125.2099991,81.89470673,9926200,0,1
5/4/2001,123.6500015,127.3499985,123.4400024,127.3399963,83.28784943,12145300,0,0
5/7/2001,126.8600006,127.3799973,126.2300034,126.2399979,82.56835175,7185200,0,0
5/8/2001,126.8600006,127.0999985,125.5599976,126.1800003,82.52914429,6952600,0,1
5/9/2001,125.25,126.5500031,125.0599976,125.6500015,82.18249512,9507400,0,0
5/10/2001,127.2600021,127.5,125.7699966,126.0199966,82.42449188,6872400,0,0
5/11/2001,126,126.4899979,124.4000015,125.1500015,81.85546875,7734400,0,1
5/14/2001,124.9000015,125.4400024,124.4599991,125.4000015,82.01900482,7914000,0,1
5/15/2001,125.5500031,126.5,124.8499985,125.9800034,82.39833832,9782200,0,1
5/16/2001,124.8399963,129.1999969,124.6200027,128.9499969,84.34088898,14909000,0,1
5/17/2001,129,130.0800018,128.5599976,129.1499939,84.47172546,11824600,0,1
5/18/2001,129.0899963,129.7400055,128.1000061,129.7400055,84.85759735,6683100,0,1
5/21/2001,129.8399963,131.8399963,129.1499939,131.6499939,86.10683441,11531500,0,0
5/22/2001,131.8300018,132.0899963,131.0700073,131.4799957,85.99565887,8342700,0,0
5/23/2001,131.0500031,131.0500031,129.25,129.25,84.53708649,12330800,0,1
5/24/2001,129.4700012,130,128.5500031,129.6300049,84.78566742,7902800,0,0
5/25/2001,129.6499939,129.6999969,127.9000015,128.1000061,83.78491211,7425000,0,0
5/29/2001,128.2200012,128.3500061,126.9000015,127.0800018,83.11780548,9003900,0,0
5/30/2001,126.5899963,127.0899963,125,125.3000031,81.95360565,10041800,0,1
5/31/2001,125.4300003,126.7600021,125.2600021,125.9499969,82.37870789,9874200,0,1
6/1/2001,126.1999969,127.0999985,125.1200027,126.7300034,82.88887787,8848300,0,1
6/4/2001,126.8000031,127.4300003,126.0800018,127.3399963,83.28784943,5623500,0,1
6/5/2001,127.4899979,129.2299957,127.2699966,128.8000031,84.24278259,9115400,0,0
6/6/2001,128.8300018,128.8300018,127.3600006,127.7300034,83.54296112,12064900,0,1
6/7/2001,127.0500031,128.3500061,127,128.1900024,83.84379578,7355300,0,0
6/8/2001,127.6999969,127.8700027,126.1399994,127,83.06549072,8170600,0,0
6/11/2001,126.7099991,126.9899979,125.4100037,126.0999985,82.4768219,7012200,0,1
6/12/2001,124.8600006,126.7399979,124.0400009,125.8799973,82.33293152,9364400,0,0
6/13/2001,126.1699982,126.5800018,124.6500015,124.8000031,81.62657166,7629400,0,0
6/14/2001,124.1800003,124.3000031,121.75,122,79.79520416,12603000,0,1
6/15/2001,120.9100037,122.4000015,120.4000015,121.8499985,79.92378235,16821100,0.346,0
6/18/2001,121.6500015,122.4400024,120.9100037,121.2600021,79.53676605,11368300,0,0
6/19/2001,122.3799973,122.8899994,120.8899994,121.7900009,79.88437653,7732300,0,1
6/20/2001,121.1900024,122.8600006,121.0999985,122.4300003,80.30418396,8787200,0,1
6/21/2001,122.2200012,124.3099976,122.1500015,123.8199997,81.21591187,12259100,0,0
6/22/2001,123.4899979,123.5899963,122.1600037,122.8499985,80.57966614,12212000,0,0
6/25/2001,123.2799988,123.4400024,121.5,121.7200012,79.83846283,8406800,0,1
6/26/2001,120.9000015,122.3899994,120.5699997,121.5500031,79.72695923,8005800,0,0
6/27/2001,121.5999985,122.2399979,120.9100037,121.4800034,79.68106842,10105100,0,1
6/28/2001,122,123.9400024,121.9300003,122.1500015,80.12051392,10269300,0,0
6/29/2001,122.8000031,124.0100021,122.2600021,122.5999985,80.41569519,9824200,0,1
7/2/2001,122.8000031,124.3199997,122.6200027,124.1299973,81.41919708,8522200,0,1
7/3/2001,123.9800034,124.0999985,123.0500031,124.0999985,81.39954376,3303100,0,0
7/5/2001,123.0699997,123.6500015,121.6600037,121.6800003,79.81222534,5517900,0,0
7/6/2001,121.3099976,121.4899979,119.0500031,119.0500031,78.08719635,11665900,0,1
7/9/2001,119.4899979,120.5400009,119.1999969,119.6999969,78.51352692,8339300,0,0
7/10/2001,120.2900009,120.6399994,118.2099991,118.2600021,77.56900787,8630700,0,1
7/11/2001,118.0999985,118.8899994,117.0899963,118.3799973,77.64768219,15328600,0,1
7/12/2001,119.5,121.4700012,119.3099976,121.1900024,79.49084473,12002800,0,1
7/13/2001,120.8399963,122.3199997,120.6200027,122.2399979,80.17952728,10433800,0,0
7/16/2001,121.7699966,122.2799988,120.2900009,120.7099991,79.17598724,6915300,0,1
7/17/2001,120.1999969,121.9499969,119.8300018,121.8399963,79.91717529,7469800,0,1
7/18/2001,120.5599976,121.6399994,120.0599976,121.0100021,79.3727951,7709300,0,0
7/19/2001,122.1800003,122.9800034,120.7600021,122.0699997,80.06803131,10082900,0,1
7/20/2001,121.1500015,121.9400024,120.9199982,121.3399963,79.58920288,6705800,0,0
7/23/2001,121.8000031,121.8799973,118.9499969,118.9499969,78.02158356,8065200,0,0
7/24/2001,119,119.1999969,116.75,117.8000031,77.26725769,12269000,0,1
7/25/2001,117.9199982,119.4800034,117.4599991,119.0999985,78.11994934,12088500,0,1
7/26/2001,119.0599976,120.8499985,118.5599976,120.3499985,78.93989563,12898200,0,0
7/27/2001,120.8300018,121.3499985,119.9100037,120.8099976,79.24156952,8478800,0,0
7/30/2001,121.1900024,121.3499985,120.3000031,120.8499985,79.26779938,8547700,0,1
7/31/2001,121,122.6800003,120.8000031,121.3499985,79.59578705,11918100,0,1
8/1/2001,121.9700012,122.6999969,121.5500031,122.1100006,80.09426117,11940800,0,0
8/2/2001,123.2300034,123.25,121.8899994,122.6100006,80.42224121,11070100,0,0
8/3/2001,122.3600006,122.3600006,120.9000015,121.9400024,79.9827652,10816300,0,0
8/6/2001,121.3499985,121.5100021,120.0999985,120.3000031,78.90708923,8550100,0,1
8/7/2001,120.2699966,121.1999969,119.9100037,120.7699966,79.21535492,8865100,0,0
8/8/2001,120.1200027,121.1600037,118.4300003,118.5299988,77.74608612,15183800,0,1
8/9/2001,118.6999969,118.9700012,117.8600006,118.8799973,77.97564697,14118500,0,1
8/10/2001,118.8000031,119.8399963,117.3399963,119.2900009,78.2445755,11173300,0,0
8/13/2001,119.5999985,119.8499985,118.8099976,119.3199997,78.2642746,7431600,0,0
8/14/2001,120.1399994,120.3499985,118.8000031,119.2699966,78.23146057,13178100,0,0
8/15/2001,119.2300034,119.6100006,118.0800018,118.2399979,77.55583954,8520600,0,1
8/16/2001,117.8000031,118.75,117,118.6500015,77.8248291,10734700,0,0
8/17/2001,117.6500015,117.8700027,116.0100021,116.75,76.5785675,11604600,0,1
8/20/2001,116.8000031,117.9000015,116.5500031,117.8300018,77.28695679,10417400,0,0
8/21/2001,117.8000031,118.5400009,115.8000031,115.8199997,75.96857452,14480800,0,1
8/22/2001,116.75,117.4300003,115.7799988,117.0199966,76.75566101,11752300,0,0
8/23/2001,116.9599991,117.5199966,116.4899979,116.5999985,76.48018646,8744100,0,1
8/24/2001,117.2099991,119.1299973,116.7399979,119.0199966,78.06751251,11687700,0,0
8/27/2001,118.9700012,119.1999969,118.2600021,118.3099976,77.60177612,7425100,0,0
8/28/2001,118.2799988,118.4899979,116.5800018,116.5800018,76.46705627,12046600,0,0
8/29/2001,117.1299973,117.1800003,115.1699982,115.5400009,75.78487396,16180000,0,0
8/30/2001,114.8499985,115.7399979,112.0400009,113.3199997,74.32872772,17692600,0,1
8/31/2001,113.4000015,114.7699966,113.1299973,114.1500015,74.87316132,15985400,0,0
9/4/2001,113.8499985,116.1699982,113.3700027,113.4199982,74.39432526,24473400,0,0
9/5/2001,113.6999969,114.1900024,111.9499969,113.6999969,74.57798767,21477100,0,0
9/6/2001,112.6500015,113.3000031,110.7699966,110.7699966,72.65615845,21653000,0,0
9/7/2001,110.0199966,111.25,108.6299973,108.7200012,71.31155396,33133900,0,1
9/10/2001,107.6999969,110.3499985,107.6999969,110.0500031,72.18386841,23408700,0,1
9/17/2001,101,106.4000015,100,104.3000031,68.41236115,32388700,0,0
9/18/2001,104.3300018,105.3000031,103.3600006,104.0500031,68.24840546,22029200,0,0
9/19/2001,104.0999985,104.5,98.55999756,101.9499969,66.87097168,42771800,0,0
9/20/2001,100.4000015,101.8099976,98.55999756,98.70999908,64.74581909,36210900,0,1
9/21/2001,94.27999878,98.98999786,93.80000305,97.27999878,64.04724121,49782100,0.369,1
9/24/2001,99.72000122,101.1600037,99.05999756,100.6999969,66.29888916,25549600,0,1
9/25/2001,100.75,102,99.90000153,101.75,66.99019623,25466200,0,0
9/26/2001,102.3499985,102.4000015,100.4300003,101.3899994,66.75318909,18587500,0,1
9/27/2001,101.25,102.2900009,100,102.2699966,67.33255005,20536800,0,1
9/28/2001,102.9800034,109.6200027,102.5,104.4400024,68.76123047,21687200,0,1
10/1/2001,103.9000015,104.3199997,102.8300018,104.2699966,68.64931488,20457400,0,1
10/2/2001,104,105.5800018,103.6500015,105.5800018,69.51178741,19833100,0,1
10/3/2001,104.5999985,107.8799973,104.3499985,107.3499985,70.67710876,32045800,0,0
10/4/2001,108.2900009,108.9700012,106.75,107.4400024,70.73638153,32674100,0,0
10/5/2001,107.25,107.6200027,105.5199966,107.2300034,70.59805298,29796100,0,1
10/8/2001,106.2699966,107.3000031,105.8700027,106.5299988,70.13724518,12970300,0,0
10/9/2001,106.6100006,106.75,105.5999985,105.9599991,69.76194763,15976300,0,1
10/10/2001,105.8000031,108.5500031,105.5199966,108.3199997,71.31575775,19987400,0,1
10/11/2001,108.9499969,110.3000031,108.9499969,110,72.42185974,23006300,0,1
10/12/2001,109.1500015,109.8899994,107.3000031,109.5,72.09267426,31360500,0,1
10/15/2001,108.6299973,109.4499969,108.0599976,109.3000031,71.9609375,16873000,0,1
10/16/2001,109.8000031,110.6100006,108.9499969,109.9899979,72.41526031,15877100,0,0
10/17/2001,111.0699997,111.1500015,107.6500015,107.6500015,70.87463379,28542300,0,0
10/18/2001,107.8199997,108.1600037,106.75,107.4199982,70.72320557,16510000,0,1
10/19/2001,107,107.9100037,106.0100021,107.3499985,70.67710876,21912500,0,1
10/22/2001,107.3000031,109.5699997,107.2099991,109.4700012,72.07288361,17540600,0,0
10/23/2001,109.9599991,110.2799988,108.3799973,108.9100037,71.70419312,22062500,0,0
10/24/2001,108.9800034,109.4499969,108.2200012,108.6200027,71.51325226,16065200,0,1
10/25/2001,107.4499969,110.5999985,106.7399979,110.5699997,72.79708099,27467900,0,1
10/26/2001,109.9499969,111.7900009,109.6699982,110.3199997,72.63249969,18623300,0,0
10/29/2001,110.1600037,110.5500031,107.4499969,107.4499969,70.74292755,18727500,0,0
10/30/2001,107.3499985,107.6999969,105.5599976,106.1600037,69.89364624,26178600,0,0
10/31/2001,106.9000015,107.8600006,105.8000031,105.8000031,69.65662384,28124200,0,1
11/1/2001,106.5999985,109.0100021,105.6999969,108.5100021,71.4408493,29806800,0,1
11/2/2001,108.4400024,109.3799973,107.8700027,109.25,71.92805481,17575900,0,1
11/5/2001,110.1200027,111.0899963,109.9499969,110.6800003,72.86952209,15929500,0,1
11/6/2001,110.3499985,112.4800034,109.8499985,112.4000015,74.00192261,23245800,0,1
11/7/2001,111.7699966,113.1200027,111.6399994,112.25,73.90319824,19716000,0,0
11/8/2001,112.8700027,114.0800018,111.9000015,112.5999985,74.13361359,22563500,0,1
11/9/2001,112.25,112.9599991,111.4400024,112.7200012,74.21261597,15895800,0,1
11/12/2001,111,112.6500015,110,112.0299988,73.75835419,26068800,0,1
11/13/2001,113.4400024,114.5500031,113.1800003,114.5500031,75.41742706,15296200,0,0
11/14/2001,115.1699982,115.4000015,113.7099991,114.6600037,75.48990631,17571300,0,1
11/15/2001,114.3700027,115.1800003,113.9300003,114.8700027,75.62813568,19470200,0,0
11/16/2001,115.0800018,115.0999985,113.4000015,114.3600006,75.29238892,18134900,0,1
11/19/2001,114.9199982,115.8499985,114.4499969,115.7699966,76.22067261,13625400,0,0
11/20/2001,115.3700027,115.8000031,114.6399994,114.8000031,75.58206177,16209700,0,0
11/21/2001,114.5,114.6699982,113.5100021,114.0400009,75.08167267,11470200,0,1
11/23/2001,114.0400009,115.75,114,115.6800003,76.16143799,6717100,0,1
11/26/2001,115.75,116.3399963,115.0699997,115.9300003,76.32602692,13726000,0,0
11/27/2001,115.6200027,116.9000015,114.0899963,115.4300003,75.99681091,19261400,0,0
11/28/2001,114.7399979,115.1699982,113.25,113.3399963,74.6207962,20195500,0,1
11/29/2001,113.6600037,114.9199982,113,114.8700027,75.62813568,16354700,0,0
11/30/2001,114.4000015,114.9100037,114.0199966,114.0500031,75.08827972,13680300,0,0
12/3/2001,113.6500015,114.0800018,113.0100021,113.3700027,74.64055634,15220400,0,1
12/4/2001,113.9199982,115.3000031,113.3499985,115.2900009,75.90468597,17239900,0,1
12/5/2001,115.6100006,118,115.5599976,117.4000015,77.2938385,25204000,0,0
12/6/2001,117.3399963,117.9400024,116.9300003,117.3399963,77.25431824,17972900,0,0
12/7/2001,116.9000015,117.0899963,115.6999969,116.5599976,76.74080658,18857800,0,0
12/10/2001,115.8499985,116.3899994,114.3499985,114.3799973,75.30554962,13862700,0,0
12/11/2001,114.9000015,115.7200012,113.9000015,114.1500015,75.15409088,20833300,0,0
12/12/2001,114.5500031,114.7799988,113.1100006,114.2799988,75.23970032,16171500,0,0
12/13/2001,113.4499969,113.6999969,112.0400009,112.0599976,73.77809906,19026700,0,1
12/14/2001,112.3300018,113.4899979,112,113.1299973,74.4825592,16721900,0,1
12/17/2001,112.9899979,114.3600006,112.9000015,114.3000031,75.25286102,13925900,0,1
12/18/2001,114.6299973,115.1500015,114.3399963,114.9800034,75.70055389,13663700,0,1
